"inputWord","inputType","output","actualOutput"
"mtrpak;.","Legacy Font Encoding","அவசியம்.","அவசியம்."
"1974y;","Legacy Font Encoding","1974ல்","1974ல்"
"cyfj;jkpohuha;r;rp","Legacy Font Encoding","உலகத்தமிழாராய்ச்சி","உலகத்தமிழாராய்ச்சி"
"khehL","Legacy Font Encoding","மாநாடு","மாநாடு"
"aho;g;ghzj;jpy;","Legacy Font Encoding","யாழ்ப்பாணத்தில்","யாழ்ப்பாணத்தில்"
"ele;jNghJ","Legacy Font Encoding","நடந்தபோது","நடந்தபோது"
">tuJ","Legacy Font Encoding","இவரது","இவரது"
"fhg;gfj;jpd;","Legacy Font Encoding","காப்பகத்தின்","காப்பகத்தின்"
"cUg;gbfisg;","Legacy Font Encoding","உருப்படிகளைப்","உருப்படிகளைப்"
"ghh;itapl;l","Legacy Font Encoding","பார்வையிட்ட","பார்வையிட்ட"
"je;ij","Legacy Font Encoding","தந்தை","தந்தை"
"nry;tehafk;","Legacy Font Encoding","செல்வநாயகம்","செல்வநாயகம்"
"‘tuyhw;Wg;","Legacy Font Encoding","‘வரலாற்றுப்","‘வரலாற்றுப்"
"gjpTfisr;","Legacy Font Encoding","பதிவுகளைச்","பதிவுகளைச்"
"Rke;J","Legacy Font Encoding","சுமந்து","சுமந்து"
"epw;Fk;","Legacy Font Encoding","நிற்கும்","நிற்கும்"
"Rik","Legacy Font Encoding","சுமை","சுமை"
"jhq;fp","Legacy Font Encoding","தாங்கி","தாங்கி"
">uh.","Legacy Font Encoding","இரா.","இரா."
"fdfuj;jpdk;’","Legacy Font Encoding","கனகரத்தினம்’","கனகரத்தினம்’"
"vd;W","Legacy Font Encoding","என்று","என்று"
"$wpaijAk;","Legacy Font Encoding","$றியதையும்","$றியதையும்"
">q;F","Legacy Font Encoding","இங்கு","இங்கு"
"Nehf;FtJ","Legacy Font Encoding","நோக்குவது","நோக்குவது"
"rpwg;ghdjhFk;","Legacy Font Encoding","சிறப்பானதாகும்","சிறப்பானதாகும்"
">d;Dk;","Legacy Font Encoding","இன்னும்","இன்னும்"
"tuyhw;iwj;","Legacy Font Encoding","வரலாற்றைத்","வரலாற்றைத்"
"jphpj;J,","Legacy Font Encoding","திரித்துஇ","திரித்துஇ"
"Njrpa","Legacy Font Encoding","தேசிய","தேசிய"
"Mtzf;","Legacy Font Encoding","ஆவணக்","ஆவணக்"
"fhg;gfj;jpy;","Legacy Font Encoding","காப்பகத்தில்","காப்பகத்தில்"
"jkpOf;F","Legacy Font Encoding","தமிழுக்கு","தமிழுக்கு"
"chpa","Legacy Font Encoding","உரிய","உரிய"
">lk;","Legacy Font Encoding","இடம்","இடம்"
"nfhLf;fg;glhj","Legacy Font Encoding","கொடுக்கப்படாத","கொடுக்கப்படாத"
"epiyap;y;","Legacy Font Encoding","நிலையி;ல்","நிலையி;ல்"
">uh.","Legacy Font Encoding","இரா.","இரா."
"fdfuj;jpdk;","Legacy Font Encoding","கனகரத்தினம்","கனகரத்தினம்"
"mth;fsJ","Legacy Font Encoding","அவர்களது","அவர்களது"
"cyfj;jkpoh;","Legacy Font Encoding","உலகத்தமிழர்","உலகத்தமிழர்"
"fhg;gfkhdJ","Legacy Font Encoding","காப்பகமானது","காப்பகமானது"
"tpbnts;spahfj;","Legacy Font Encoding","விடிவெள்ளியாகத்","விடிவெள்ளியாகத்"
"jpfo;fpwJ.","Legacy Font Encoding","திகழ்கிறது.","திகழ்கிறது."
">e;epiyia","Legacy Font Encoding","இந்நிலையை","இந்நிலையை"
"czh;e;Jnfhz;l","Legacy Font Encoding","உணர்ந்துகொண்ட","உணர்ந்துகொண்ட"
"ftpQh;","Legacy Font Encoding","கவிஞர்","கவிஞர்"
"fz;zjhrd;","Legacy Font Encoding","கண்ணதாசன்","கண்ணதாசன்"
"‘topfhl;Lk;","Legacy Font Encoding","‘வழிகாட்டும்","‘வழிகாட்டும்"
"xspf;fw;iwfs;’’","Legacy Font Encoding","ஒளிக்கற்றைகள்’’","ஒளிக்கற்றைகள்’’"
"vd","Legacy Font Encoding","என","என"
">tuJ","Legacy Font Encoding","இவரது","இவரது"
"gq;fspg;igg;","Legacy Font Encoding","பங்களிப்பைப்","பங்களிப்பைப்"
"Gfo;e;;Js;shh;.","Legacy Font Encoding","புகழ்ந்;துள்ளார்.","புகழ்ந்;துள்ளார்."
"jkpopdj;jpd;","Legacy Font Encoding","தமிழினத்தின்","தமிழினத்தின்"
"Muk;g","Legacy Font Encoding","ஆரம்ப","ஆரம்ப"
"fhy","Legacy Font Encoding","கால","கால"
"tuyhw;iwj;jhd;","Legacy Font Encoding","வரலாற்றைத்தான்","வரலாற்றைத்தான்"
"gjpTnra;ahky;","Legacy Font Encoding","பதிவுசெய்யாமல்","பதிவுசெய்யாமல்"
"tpl;L","Legacy Font Encoding","விட்டு","விட்டு"
"tpl;Nlhk;,","Legacy Font Encoding","விட்டோம்இ","விட்டோம்இ"
"epfo;fhy","Legacy Font Encoding","நிகழ்கால","நிகழ்கால"
"tuyhw;iwahtJ","Legacy Font Encoding","வரலாற்றையாவது","வரலாற்றையாவது"
"gjpT","Legacy Font Encoding","பதிவு","பதிவு"
"nra;J","Legacy Font Encoding","செய்து","செய்து"
"vjph;fhyr;","Legacy Font Encoding","எதிர்காலச்","எதிர்காலச்"
"re;jjpapdUf;F","Legacy Font Encoding","சந்ததியினருக்கு","சந்ததியினருக்கு"
"toq;FNthk;.","Legacy Font Encoding","வழங்குவோம்.","வழங்குவோம்."
"vd;w","Legacy Font Encoding","என்ற","என்ற"
"ey;nyz;zNk","Legacy Font Encoding","நல்லெண்ணமே","நல்லெண்ணமே"
"1956y;","Legacy Font Encoding","1956ல்","1956ல்"
"Mtzf;","Legacy Font Encoding","ஆவணக்","ஆவணக்"
"fhg;gfj;ij","Legacy Font Encoding","காப்பகத்தை","காப்பகத்தை"
"mwpKfk;","Legacy Font Encoding","அறிமுகம்","அறிமுகம்"
"nra;a","Legacy Font Encoding","செய்ய","செய்ய"
">tiu","Legacy Font Encoding","இவரை","இவரை"
"Cf;Ftpj;jJ.","Legacy Font Encoding","ஊக்குவித்தது.","ஊக்குவித்தது."
"gs;spg;","Legacy Font Encoding","பள்ளிப்","பள்ளிப்"
"gUtj;jpNy","Legacy Font Encoding","பருவத்திலே","பருவத்திலே"
"rhpj;jpu","Legacy Font Encoding","சரித்திர","சரித்திர"
"Mrphpah;","Legacy Font Encoding","ஆசிரியர்","ஆசிரியர்"
"xUth;","Legacy Font Encoding","ஒருவர்","ஒருவர்"
"Mjq;fj;Jld;","Legacy Font Encoding","ஆதங்கத்துடன்","ஆதங்கத்துடன்"
"tuyhww;w","Legacy Font Encoding","வரலாறற்ற","வரலாறற்ற"
">dkhfptpl;l","Legacy Font Encoding","இனமாகிவிட்ட","இனமாகிவிட்ட"
"jkpopdnkdf;","Legacy Font Encoding","தமிழினமெனக்","தமிழினமெனக்"
"Fwpg;gpl;lNghJ","Legacy Font Encoding","குறிப்பிட்டபோது","குறிப்பிட்டபோது"
">tuJ","Legacy Font Encoding","இவரது","இவரது"
"gpQ;R","Legacy Font Encoding","பிஞ்சு","பிஞ்சு"
"kdj;jpy;","Legacy Font Encoding","மனத்தில்","மனத்தில்"
"mJ","Legacy Font Encoding","அது","அது"
"Mokhfg;","Legacy Font Encoding","ஆழமாகப்","ஆழமாகப்"
"gjpe;J","Legacy Font Encoding","பதிந்து","பதிந்து"
"tpl;lJ.","Legacy Font Encoding","விட்டது.","விட்டது."
"md;wpypUe;J","Legacy Font Encoding","அன்றிலிருந்து","அன்றிலிருந்து"
"rQ;rpiffs;,","Legacy Font Encoding","சஞ்சிகைகள்இ","சஞ்சிகைகள்இ"
"Mz;Lkyh;fs;,","Legacy Font Encoding","ஆண்டுமலர்கள்இ","ஆண்டுமலர்கள்இ"
"ifnaOj;Jg;","Legacy Font Encoding","கையெழுத்துப்","கையெழுத்துப்"
"gpujpfs;,","Legacy Font Encoding","பிரதிகள்இ","பிரதிகள்இ"
">d;iwa","Legacy Font Encoding","இன்றைய","இன்றைய"
"nkhop","Legacy Font Encoding","மொழி","மொழி"
"gz;ghl;L","Legacy Font Encoding","பண்பாட்டு","பண்பாட்டு"
"epiyikfisg;","Legacy Font Encoding","நிலைமைகளைப்","நிலைமைகளைப்"
"gpujp","Legacy Font Encoding","பிரதி","பிரதி"
"gypf;Fk;","Legacy Font Encoding","பலிக்கும்","பலிக்கும்"
"Gifg;glg;","Legacy Font Encoding","புகைப்படப்","புகைப்படப்"
"gpujpfs;,","Legacy Font Encoding","பிரதிகள்இ","பிரதிகள்இ"
"xypg;gjpT","Legacy Font Encoding","ஒலிப்பதிவு","ஒலிப்பதிவு"
"ehlhf;fs;,","Legacy Font Encoding","நாடாக்கள்இ","நாடாக்கள்இ"
"rpwg;ghf","Legacy Font Encoding","சிறப்பாக","சிறப்பாக"
"ePz;lfhyg;","Legacy Font Encoding","நீண்டகாலப்","நீண்டகாலப்"
"gj;jphpiffs;","Legacy Font Encoding","பத்திரிகைகள்","பத்திரிகைகள்"
"Kjypa","Legacy Font Encoding","முதலிய","முதலிய"
"gad;kpf;f","Legacy Font Encoding","பயன்மிக்க","பயன்மிக்க"
"ghpaj;jpy;","Legacy Font Encoding","பரியத்தில்","பரியத்தில்"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"guk;giuapy;","Legacy Font Encoding","பரம்பரையில்","பரம்பரையில்"
"te;J,","Legacy Font Encoding","வந்துஇ","வந்துஇ"
"Kfpo;e;j","Legacy Font Encoding","முகிழ்ந்த","முகிழ்ந்த"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"Ngdh","Legacy Font Encoding","பேனா","பேனா"
"gpbj;j","Legacy Font Encoding","பிடித்த","பிடித்த"
"fiyQd;.","Legacy Font Encoding","கலைஞன்.","கலைஞன்."
">g;gbg;","Legacy Font Encoding","இப்படிப்","இப்படிப்"
"ghh;f;Fk;","Legacy Font Encoding","பார்க்கும்","பார்க்கும்"
"NghJ","Legacy Font Encoding","போது","போது"
"ehq;fs;","Legacy Font Encoding","நாங்கள்","நாங்கள்"
"tho;fpw","Legacy Font Encoding","வாழ்கிற","வாழ்கிற"
"me;jf;","Legacy Font Encoding","அந்தக்","அந்தக்"
"fhyfl;lky;y","Legacy Font Encoding","காலகட்டமல்ல","காலகட்டமல்ல"
"Kf;fpak;.","Legacy Font Encoding","முக்கியம்.","முக்கியம்."
">J","Legacy Font Encoding","இது","இது"
"xU","Legacy Font Encoding","ஒரு","ஒரு"
"tifahd","Legacy Font Encoding","வகையான","வகையான"
"lhdpaiyf;","Legacy Font Encoding","டானியலைக்","டானியலைக்"
"nfhr;irg;","Legacy Font Encoding","கொச்சைப்","கொச்சைப்"
"gLj;Jfpd;w","Legacy Font Encoding","படுத்துகின்ற","படுத்துகின்ற"
"fUj;J.","Legacy Font Encoding","கருத்து.","கருத்து."
"vq;fSf;F","Legacy Font Encoding","எங்களுக்கு","எங்களுக்கு"
">d;iwf;fy;y,","Legacy Font Encoding","இன்றைக்கல்லஇ","இன்றைக்கல்லஇ"
"jkpOf;F","Legacy Font Encoding","தமிழுக்கு","தமிழுக்கு"
"vg;gb","Legacy Font Encoding","எப்படி","எப்படி"
">uz;lhapuk;","Legacy Font Encoding","இரண்டாயிரம்","இரண்டாயிரம்"
